title,text,label
lula tem uma nova namorada e_nao e a rose e uma loira novinha 55 anos mais jovem,na cupula do pt todos ja sabem que o expresidente lula anda se relacionando com uma mulher loira novinha.alias os dirigentes petistas mais proximos de lula sao todos cumplices do novo caso do expresidente.a mesma cumplicidade que acobertou todos os episodios de favorecimento a rose noronha quando dona marisa ainda era viva.agora nao_obstante a viuvez todos acham ainda cedo para que o novo namoro seja revelado.acreditam que caso lula consiga ser candidato vai precisar explorar emocionalmente o episodio do falecimento de dona marisa e assim sendo a revelacao de uma namorada pode ofuscar a forca da encenacao.,fake
35 dos 38 deputados que votaram pelo impeachment sao investigados por corrupcao,ao todo 37 deputados federais da comissao ja cometeram atos politicos ilicitos.aprovado na ultima segundafeira 1104 o relatorio a favor do impeachment teve ao todo 35 votos de deputados federais envolvidos em corrupcao. embora o suposto motivo para o impedimento da presidenta dilma rousseff pt seja a corrupcao a maior parte dos politicos da comissao de impeachment ja foram denunciados ou condenados por ilicitudes.da parte dos que votaram contra o pedido protocolado por eduardo cunha pmdb denunciado vastamente por corrupcao e lobby somente tres deputados estao sendo investigados paulo teixeira pt arlindo chignaglia pt e leonardo picciani pmdb.entre os deputados corruptos que votaram a favor do relatorio pelo impedimento de dilma estao politicos conhecidos pelos seus atos contra a lei como por exemplo paulo maluf pp que tem onze pendencias entre as quais falsidade ideologica e lavagem de dinheiro e paulinho da forca sd que responde por formacao de quadrilha e improbidade administrativa.a lista ainda conta com o pastor marco feliciano psc acusado de injuria difamacao incitacao ao odio e cujas contas eleitorais foram rejeitadas pelo tse de sao paulo e washington reis do pmdb que tem contra si trinta processos incluindo crime contra o meioambiente formacao de quadrilha e improbidade administrativa.jovair arantes ptb relator da comissao apoiou eduardo cunha na eleicao para presidente da camara e foi denunciado pela folha de sao paulo nesta tercafeira 1204 por ter proposto uma lei por mes em favor das empresas e empreiteiras que apoiaram a sua candidatura caracterizando um crime de lobby.caso o impedimento da presidenta dilma roussef seja aprovado por 23 da camara dos deputados o processo seguira para o senado que tera 180 dias para decidir se aceita o impeachment ou nao.durante esse periodo a presidenta ficara afastada de seu cargo e o vicepresidente michel temer pmdb acusado na lava jato e em outros processos podera assumir temporariamente. caso nao se prove crime de responsabilidade mas o processo seja acatado pelo senado federal o supremo tribunal federal podera entrar com acao para que o impedimento seja anulado e dilma retorne ao cargo. ,fake
brasil revoltada populacao amarra vereador em poste,o vereador marcionilio da costa mendes foi amarrado em um poste pela populacao de mata grande no interior do estado de alagoas.acusado de roubar os cofres publicos o parlamentar foi inocentado pelo tribunal de justica o que revoltou o povo do municipio.a gente ja cansou dessa palhacada se eles continuarem nos roubando vai faltar poste na cidade. comentou dona josicleide dos anjos moradora da cidade e dona das cordas. o vereador ficou amarrado ate a chegada da policia que o retirou. no estado o caso repercutiu e pode virar moda em todo pais. pedro rodriguesportal n3.,fake
viuva do che guevara recebe aposentadoria por viuvez ha 10 anos do brasil,a viuva do revolucionario ernesto che guevara recebe ha 10 anos do brasil uma aposentadoria de r 9.80000 por viuvez aleida march que vive atualmente em cuba foi denunciada pela blogueira yoani sanchez que ouviu o ocorrido do gato mingau castro que vive na mansao presidencial.o gatinho disse que o brasil transfere o valor direto para a conta de aleida march ela nao recebe pelo inss mas sim como uma ajuda de custo direto do governo que quando nao e depositado um porta voz de lula faz questao de entregar em maos disse.a pensao e devido a morte do revolucionario que foi morto por militares enquanto tentava fazer umas revolucoes na america latina do sul.enquanto isto trabalhadores brasileiros que contribuiram com a previdencia e deveriam ter seus direitos assegurados.para consegui tem de recorrer varias vezes e receber uns nao atras do outro.depois de anos recorrendo procuram a justica que alem de ser lenta ainda aceitam recursos atras de recursos para negar o beneficio enquanto para mulher de bandido que nem do brasil e tem outro tratamento.,fake
acredite ministra dos direitos humanos maria do rosario cobra indenizacao para familias dos bandidos mortos em presidio no am,a min dos direitos humanos maria do rosario cobra indenizacao das familias dos 56 mortos na rebeliao que aconteceu no presidio de manaus.o governador do amazonas jose melo anunciou que as secretarias de administracao penitenciaria seap de justica de direitos humanos cidadania e assistencia social sejam solidarias com as familias dos criminosos assassinados no massacre da penitenciaria de manaus.a indenizacao podera chegar ate um milhao de reais.veja o que o site noticias.terra.com disse sobre o assuntoas secretarias estao montando um grupo de trabalho para iniciar os procedimentos de assistencia. ja a procuradoriageral do estado pge iniciou os tramites para indenizar as familias que tiverem direito conforme estabelece a constituicao federal e decisoes do supremo tribunal de justica stj e supremo tribunal federal stf.o que essa criatura merece comente e compartilhe o brasil nao pode mais suportar tamanha indecencia....,fake
pastor evangelico e espancado por militantes dos direitos humanos,um pastor foi brutalmente espancado na porta de sua igreja por fazer campanha politica durante os cultos em favor do presidenciavel jair bolsonaro. os responsaveis pelo ato selvagem foram identificados como militantes dos direitos humanos.a familia do pastor ademar rodrigues de souza mais conhecido no meio evangelico como ademar da uncao esta desolada. na noite do ultimo domingo o pastor foi barbaramente agredido na porta de sua igreja. a agressao foi tao severa que o pastor ate o momento nao saiu da uti e seu quadro e apontado pelos medicos como extremamente grave.o fato motivador da agressao teria sido o conteudo politico de suas pregacoes. fieis comentaram com a folha que ademar da uncao frequentemente contextualizava os textos biblicos usando citacoes do deputado jair bolsonaro. na noite do ocorrido ele havia usado uma referencia de timoteo 214 pra falar sobre o governo dilmae adao nao foi enganado mas sim a mulher que tendo sido enganada tornouse transgressora.segundo o pastor a mulher tem maior inclinacao para a transgressao que o homem. em mais de 120 anos de republica nenhum presidente roubou tanto quanto a dilma. ela e a nossa eva. a corrupcao e a nossa serpente. as verbas de campanha sao o fruto proibido. e jair bolsonaro nossa salvacao. ele durante o culto de ontem a noite havia pedido para que os fieis jamais votassem em qualquer outra mulher para cargo publico.o pastor tambem citou o livro de proverbios para justificar a presenca da mulher no lar e_nao na vida publica.mulher virtuosa se levanta e da mantimento a sua casa e a tarefa as suas servas. atende ao bom andamento da sua casa e_nao come o pao da preguica. proverbios 31.1027a persistencia do conteudo politico nos cultos do pastor ademar ja havia sido denunciada oito vezes apenas este ano para a comissao de direitos humanos do municipio de iguaba grande no rio de janeiro. na noite de ontem 13062016 os representantes da cdhigrj foi a sede da igreja da uncao sagrada e assistiram ao culto e presenciaram os supostos desrespeitos aos direitos humanos na pregacao do pastor.ao final do culto o pastor ademar da uncao foi notificado. ja nao existiam mais fieis na igreja. as cameras de videomonitoramento mostram uma discussao no momento da entrega do documento. visivelmente alterado o pastor arremessa sobre os integrantes da comissao de direitos humanos um grande volume do azeite sagrado. neste momento um dos integrantes da comissao de direitos humanos da um soco no nariz do pastor. ademar vai ao chao e e chutado por nove minutos consecutivos por dois outros membros. ao final da agressao uma representante da comissao de direitos humanos escarra na cara do pastor.todos foram embora sem prestar socorro. o pastor foi socorrido 4 horas depois pelos familiares que acharam estranha a demora do pastor e foram a igreja averiguar o que teria ocorrido. encaminhado para o hospital em quadro definido como extremamente grave ele esta ate agora entre a vida e a morte e dificilmente saira desta condicao sem sequelas gravissimas.a policia trabalha em duas linhas de investigacao. uma seria a versao apresentada pela familia de que os agressores fossem de fato os mesmos integrantes da comissao de direitos humanos que notificaram o pastor. a outra linha seria que os agressores seriam criminosos relacionados com a agiotagem uma_vez_que o pastor ademar da uncao e suspeito de ser agiota.que a paz do senhor abencoe esta familia.,fake
dilma pinta o palacio do planalto de vermelho para atacar eduardo cunha,a presidente dilma roussef fala neste momento 20h37min para atacar o acolhimento do pedido de impeachment segundo anunciou no inicio da noite o deputado eduardo cunha.o que mais chama a atencao nao e apenas o tom belicoso empregado pela presidente na sua resposta mas a sua decisao de mandar iluminar o palacio do planalto com cores vermelhas as cores do pt.isto nao acontece por acaso.na camara neste momento oposicionistas e governistas alternamse em acusacoes e defesas. a sessao nao esta sendo presidida por eduardo cunha.,fake
temer encontra presidente da nestle e negocia venda do aquifero guarani,o discreto encontro entre o presidente de facto michel temer e o presidente da nestle paul bulcke acelera as negociacoes para a concessao as multinacionais para explorar o aquifero guarany. o correio do brasil ja havia denunciado a negociacao em curso desde 2016.a passagem do presidente de facto michel temer pela suica na semana passada durante o forum economico mundial de forma praticamente invisivel comeca a se explicar melhor a partir do artigo do reverenciado ativista ambiental norteamericana franklin frederick. presente ao forum frederic lembrou em artigo publicado na midia internacional os conceitos que embalam o governo imposto no brasil apos o golpe de estado em curso desde maio de 2016.o que temer chama de reformas sao o seu programa de privatizacoes complementado por medidas que procuram retirar quaisquer barreiras a expansao do capital sejam elas leis de protecao ambiental ou de direitos de trabalhadores. como programa politico estas reformas nao tem nem poderiam ter nenhum apoio da populacao e por_isso devem ser apresentadas como uma inevitabilidade historica nao ha alternativas afirmou frederick.jantar reservadoainda segundo o ativista temer em davos exprimiu sua completa adesao aos objetivos do neoliberalismo o que ja sabemos porem mais ainda o discurso revelou para alivio da elite economica em davos que ha no brasil poderes organizados capazes de utilizar diversas formas de violencia para sustentar o seu governo e as suas propostas eliminando a possibilidade de qualquer alternativa.estranhamente o segundo evento oficial anunciado pelo forum em que temer participaria um debate publico com a participacao do prefeito de sao paulo joao doria do presidente do bradesco do ceo do itauunibanco e do ceo da nestle paul bulcke desapareceu da agenda do forum. mas em um evento fora do programa oficial um jantar fechado para convidados onde temer fez a abertura do painel dando forma a nova narrativa brasileira o ceo da nestle estava entre os convidados como informou o diario conservador paulistano folha de sao paulo.nestle e cocacolaao que tudo indica decidiram que o presidente temer e o ceo da nestle nao deveriam aparecer juntos em publico. afinal a nestle e bem conhecida pelo seu apoio a privatizacao da agua e que negociacoes sobre este tema ja existem entre a empresa e o presidente temer e de conhecimento publico. a rejeicao da maioria da populacao brasileira a privatizacao da agua parece ter influido em tornar mais discreto o encontro entre temer e o ceo da nestle em davos pontua.a agenda de temer em davos porem ainda segundo frederick revela a importancia do tema aguatemer teve encontros privados com o presidente global da ambev carlos brito e com o ceo da cocacola james quincey. temer tambem encontrou o ceo da dow chemical andrew liveris. a agua e a principal materia prima utilizada pela cocacola e pela ambev. e por coincidencia andrew liveris faz parte do governing council do water resources group wrg a iniciativa da nestle cocacola e pepsi para privatizar a agua atraves de parcerias publicoprivadas. no site oficial do wrg andrew liveris aparece ao lado do exceo da cocacola muhtar kent outro membro do governing council do wrg acrescentou.frederick acrescenta que a diretora de comercio e politica de investimentos da dow chemical lisa schroeter aparece como membro do steering board do wrg junto com dominic waughray que e membro tambem do comite executivo do proprio forum economico mundial.correio do brasila ambev e parte da ab inbev grupo que comprou a sua grande rival sabmiller por us 107 bilhoes numa mega fusao que concentrou ainda mais o mercado das grandes empresas engarrafadoras de agua cerveja e refrigerantes. a sabmiller e uma das empresas fundadoras do wrg... o maior acionista individual do grupo ab inbev e o brasileiro radicado na suica jorge paulo lemann sublinha.nestle cocacola pepsi ambev dow chemical wrg e toda esta rede de relacoes em torno do forum economico mundial revelam como o big business se organiza para promover e executar sua agenda de apropriacao das riquezas do planeta.em um outro artigo tambem publicado na midia internacional frederick cita uma reportagem iconica do correio do brasildevemos lembrar primeiro de um importante artigo publicado pelo jornal correio do brasil no dia 22082016 com o titulo multinacionais querem privatizar uso da agua e temer negocia . o artigo informa que segundo revelou um alto funcionario da agencia nacional de aguas ana em condicao de anonimato .... o aquifero guarani reserva de agua doce com mais de 12 milhao de km2 devera constar na lista de bens publicos privatizaveis ... as negociacoes com os principais conglomerados transnacionais do setor entre elas a nestle e a cocacola seguem a passos largos.em defesa doaquifero guaranie o autor segue adiante. e importante lembrar tambem que na data deste artigo a presidente eleita dilma roussef ainda enfrentava o julgamento do processo de impeachment. mas temer ja atuava como presidente de facto ou_seja mesmo antes do golpe consumado ja se negociava a privatizacao dos recursos naturais brasileiros a verdadeira razao por tras do golpe.em marco proximo o brasil vai sediar o forum mundial da agua em brasilia. a nestle e o water resources group estarao la ja_que este e o forum das grandes empresas privadas. as empresas publicas de agua brasileiras e ainda mais as aguas subterraneas e as fontes de agua mineral sao os alvos que esta proximidade entre temer e paul bulcke indicam. a privatizacao destas empresas e recursos naturais sera naturalmente apresentada como a solucao dentro do forum mundial da agua ressalta frederick.espero que o forum mundial alternativo da agua que se organiza tambem em marco como resposta da sociedade civil as politicas neoliberais reserve um bom tempo e espaco para trocar informacoes e analisar as diversas praticas da nestle no mundo. tratase de uma questao fundamental conclui.,fake
um misterio muito preocupante aqui no brasil. ,alerta geral 20.000 homens em idade militar estao aqui no brasil do nada simplesmente aparecem mais de 20 mil haitianos no brasil. e notem que 99 deles sao homens em idade de servico militar entre 17 aos 45 anos. sao 20.000 haitianos sem qualificacao formal que estao invadindo o brasil pelas maos do pt.entraram pelo acre estado governado pelo pt foram para a cidade de sao paulo cidade administrada pelo pt. o prefeito de sao paulo ja tinha o local para receber os haitianos enquanto em sao paulo existem milhares de moradores de rua sem um teto. e como_se deslocaram do haiti ate o peru que faz divisa com o acre alguma estrutura forte foi direcionada para isso. qual sera o objetivo lembremos que os grupos guerrilheiros que o brasil teve partiram de sao paulo lamarca coluna prestes. existe uma tradicao historica emblematica.segundo o que se sabe esse grupo e formado por milicianos que atuavam no haiti.sera o tempo dira ou o brasil acaba com o pt ou o pt acaba com o brasil. simples e objetivo assim,fake
pm que impediu roubo de moto em sp e punido governador e criticado,o deputado estadual major olimpio pdt denunciou o governador de sao paulo geraldo alckmin psdb e o comando da policia militar durante discurso no plenario da assembleia legislativa paulista. segundo o major o capitao antonio bernardo foi punido por ter impedido o roubo de uma honda hornet no ultimo sabado 12. o capitao deve ficar afastado das ruas por pelo_menos seis meses conforme o parlamentar. o capitao e comandante do 51o batalhao da pmsp e foi testemunha de assalto contra um vigilante que trafegava pela zona leste de sao paulo com a sua moto avaliada em r 35 mil abordado por dois assaltantes. o capitao passava pelo local e conseguiu frustrar o roubo. o assaltante leonardo escarante santos de 18 anos reagiu ao receber voz de prisao. ao tentar sacar a arma foi atingido na perna e no abdome pelo capitao. o outro bandido conseguiu escapar. toda a acao foi filmada por uma camera acoplada ao capacete da vitima relembre aqui. a postura do policial militar foi elogiada por orgaos de direitos humanos e pela ministra da secretaria nacional de direitos humanos maria do rosario mas o comando da pm e o governador geraldo alckmin assim nao entenderam conforme a denuncia do deputado estadual. pimenta,fake
mansao abandonada de boulos a espera da ordem dele para ser invadida,vamos companheiro guilherme boulos o que esta esperando para mandar invadir a mansao do seu pai em bairro nobre na vila mariana a mansao esta abandonada e faz tempo. sendo_assim haja homemum belo imovel...a casa em que residiu o medico infectologista marcos boulos esta ha muito tempo desocupada.o imovel tem 400 metros quadrados de area construida e ocupa um terreno de mais de 700 metros quadrados.de acordo com o jornal da cidade online com corretores que atuam na regiao a casa esta avaliada em cerca de r 28 milhoes.a construcao da decada de 70 faz parte do espolio do medico. um legitimo membro da burguesia da elite.esse medico por acaso e pai do semteto guillherme boulos o socialista nascido em berco de jacaranda que usa os semteto como massa de manobra.esta ai uma otima dica ao mtst.guilherme boulos nao vai se importar. afinal ele e contra a propriedade privada.ah sim o endereco rua paula ney 446 vila mariana sao paulo.em um pais serio este ordinario estaria na cadeia e_nao candidato a presidente da republica...,fake
bomba apos reuniao dilma ameaca tirar internet do brasil se continuar as manifestacoes.,dilma realmente parece ter se estressado com todo esse alvoroco apos ter sido vaiada na abertura da copas das confederacoes e acontecendo essa sequencia de manifestacoes em todo o pais. na tarde da ultima segundafeira 17 dilma esteve em reuniao com governadores de todo o pais. ela sugeriu que se continuarem os manifestos por um longo periodo ela ira retirar a internet de todo o brasil por tempo indeterminado. parece ser algo completamente absurdo porem e o que dilma almeja fazer. empresas pequenas grandes e empresas multinacionais ja entraram com uma peticao alegando que nos dias de hoje e impossivel manter uma empresa sem internet pois dificultaria muito a comunicacao entre colaboradores e clientes. a peticao foi negada de imediato como as empresas nao saberiam mais o que fazer resolveram apoiar todos os manifestantes a organizar mais manifestacoes.,fake
deputado apanha na cadeia ao ser preso por engano em cela comum,um homem foi preso essa manha sic. em brasilia sic. autuado em flagrante bebado sic. ao volante feito o bafometro sic. foi direcionado a sic. delegacia onde ficou preso por um periodo de 16 horas sic.o que ninguem imaginava e que o cidadao nada mais era que o deputado federal sic. luiz alado embora ele tentou sic. se identificar como deputado devido ao alto indice sic. de embriagues sic. os policias acharam que o homem sic. estava dizendo aquilo sob o efeito do alcool sic.sic. ele falou que nao podiamos lhe prender que ele era alguem muito importante deputado federal porem como ele nao portava documentos e estava em estado de embriaguez nao levamos em conta suas palavras antes demos sequencia sic. no procedimento da prisao diz sic. o policial anderson gerero homem sic. que ate entao nao havia sido identificado como deputado foi levado para a delegacia para ser ouvido sic. porem apos ofender o delegado ele ficou trancado em uma cela comum sic. ate que o efeito do alcool sic. passasse sic. ele estava totalmente fora de si sic. disse o delegado de plantao .apos o deputado entrar na cela houve desentendimento com alguns presos que o reconheceram como parlamentar e comecaram a bater no homem que teve um olho roxo escoriacoes pelo corpo e a camisa rasgada.dudu detento que esta preso na mesma cela que o deputado ficou diz sic. que apoiou o espancamento porque ta sic. cansado de ver o povo brasileiro levar a pior na maos desses politicos sic. dizem que nos somos bandidos mas bandidos e esse politicos sic. sem vergonha nos nao fizemos nada de mais sic. so realizamos o sonho dos brasileiros que e dar um pau em politico safado sic. finaliza o detento.o delegado sic. diz que socorreu o deputado das agressoes porem so pode comprovar a identidade do homem apos sic. o efeito do alcool passar.sic. se eu soubesse que o preso na questao era mesmo um deputado ate queria ter dado ums sic. tapa nele sic. acrescentou um agente penitenciario.o caso esta sic. sendo investigado em sigilo de justica sic..,fake
lula movimentou r 523 milhoes antes do bloqueio dos seus r 9 milhoes,relatorio do coaf e que foi parar nas maos da policia federal e depois para a imprensa demonstram que lula sacou r 523 milhoes que tinha investido em fundos administrados pelo bb gestao de recursos distribuidora de titulos e valores mobiliarios tudo pouco antes do bloqueio dos r9 milhoes aplicados na brasil prev.as provas de uma das aplicacoes em fundos de investimento entre abril de 2011 e 2015 foram apresentadas pela lava jato em marco.o documento da coaf sobre a movimentacao financeira de lula no valor total de r 523 milhoes e de dominio publico.,fake
jean wyllys diz que deixara o brasil se dilma sofrer impeachment e lula for preso,e obvio que eu vou sair do brasil afirmou o deputado. ainda neste domingo paginas no facebook relacionadas ao deputado brincavam com a polemica criada pelo deputado. se e para o bem dos bons e desespero total dos coxinhas diga ao povo que sai do brasil dizia uma delas.o deputado jean willys afirmou ao g1 nesta segundafeira que deixara o brasil conforme havia sugerido caso dilma rousseff pt sofrer impeachment e lula for preso.a celeuma comecou em uma conversa na internet transmitida em video da qual o deputado participava. em um dado momento jean afirmou que deixaria o pais se dilma renunciasse partir dai a medida que dilma oscilava a frente das investigacoes memes eram criados para brincar com uma possivel futura saida de jean do pais.marcado para proxima semana dia da decisao de impeachment presidenciais o evento criado no facebook festa de despedida da dilma chegou a receber 11 mil confirmacoes de presenca. ao g1 o deputao afirmou que foi mal interpretado pois sua declaracao foi tirada de contexto. eu estava comentando que eu estou sendo boicotado as redes sociais ameacado de morte sendo perseguido nas redes sociais fui pra lista negra da direita raivosa afirmou.tinha saido de um almoco naquele dia e muitas pessoas tinha comentado tambem que estavam todos saindo do brasil. o exodo do brasil e um fato. e eu falei que isso esta ficando uma coisa muito preocupante. porque nos nao conseguimos ter uma seguranca minima para morar no brasil e se isso continuar provavelmente a gente vai ter que fazer uma vila de exilados completou.dai a transformar isso em uma promessa para eu sair e um banimento. isso_e um ato de fascismo absoluto falou jean em resposta as manifestacoes de que ele deveria deixar o brasil. criaram paginas de despedida. ontem eu vi um dizendo o brasil e meu sai daqui. as pessoas estao tendo uma nocao muito equivocada do que se trata a democracia.vitimadepois de ter virado vidraca em meio a agressiva reta final da saia de dilma disputada entre pt e psdb o deputado diz nao se considerar uma vitima. eu me expus sabendo exatamente do risco que eu estou correndo. faco questao de me expor porque eu estou agindo diante de todo um rigor de direitos que eu possuo. eu faco questao de nao abrir mao desses direitos.ele classifica a saida de dilma rousseff como uma grande tragedia que anuncia repercussoes das mais sombrias repletas de odio muito odio. as pessoas estao divididas. comecam a querer separatismo. coisas nunca dantes pensadas no brasil estao acontecendo agora. isso_e muito perigoso e nos temos que entender que somos irmaos. e temos que puxar isso de qualquer maneira nao podemos rebater esse odio. temos que amortecer esse odio com acoes tranquilas.ainda que se declare a favor ao governo dilma jean concorda com as declaracoes da presidente reeleita de que esta disposta ao dialogo. se isso nao for uma figura retorica o que geralmente acontece eu acho otimo afirmou ponderando nao acreditar muito porque nao e do feitio do partido tampouco da historia da dilma.,fake
bomba caseiro do sitio de lula fala sobre cofre escondido maior que uma piscina,uma nova bomba esta por explodir no colo do expresidente lula. e que o caseiro do sitio de atibaia elcio pereira vieira revelou em recente depoimento a policia federal que durante as reformas no sitio que serviram para adequar o imovel as necessidades do expresidente lula um imenso cofre de concreto muito maior que uma grande piscina foi construido nos fundos do sitio. segundo elcio um dos construtores explicou que aquilo ali serviria para o expresidente guardar seus presentes. o caseiro teria declarado aos agentes da pf que achou estranho um local tao grande e profundo servir so para essa finalidade. o caseiro tambem falou que o cofre e camuflado com grama e farta vegetacao. achei aquilo parecido com um desses esconderijos que agente ve nos filmes de guerra ou um cofre para guardar dinheiro igual ao do tio patinhas. a policia federal deve autorizar em breve a escavacao do lugar.,fake
lulinha faz ameaca se colocarem meu pai na cadeia vou mandar colocar fogo no brasil,nao e preciso pensar muito para enxergar o lado ruim da operacao marqueteira e golpista da policia federal apelidada de triplo x em alusao a instrumentalizacao golpista da compra nao concretizada de um imovel de tres pisos pela familia do expresidente lula. esse tipo de imovel como_se sabe e conhecido como triplex. dai o nome da operacao da pf.filho de lula usa as redes sociais para ameacar e deixar de plantao o mst e demais grupos patrocinados pelo pt com a seguinte determinacao se colocarem meu pai na cadeia vou mandar tacar fogo no brasil vou fazer o diabo nesse pais,fake
maria do rosario e jean wyllys querem descriminalizar a pedofilia. pedofilo tem que ser tratado e_nao preso,a deputada federal maria do rosario pt junto com o tambem deputado federal jean wyllys psol entraram em um acordo pessoal para juntos criarem um projeto para descriminalizar a pedofilia pois segundo eles pedofilos nao sao responsaveis por seus atos uma_vez_que sofrem de um transtorno psicologico de desejo por criancas.o projeto visa revogar a lei que trata a pedofilia como crime e passe a tratar os casos como doenca. se caso o projeto seja mesmo criado e aprovado pedofilos nao serao presos mas sim submetidos a tratamento psicologico e posteriormente internados em clinicas de reabilitacao.colocar um ser humano dentro de uma cadeia apenas pelo fato de esse sentir desejos sexuais por criancas e algo cruel e inadmissivel temos que mudar isso. disse um manifestante que apoia as causas dos dois deputados.ha alguns anos o cunhado deputado maria do rosario foi flagrado em uma blitz de transito acompanhado de duas criancas 11 e 15 anos.o cunhado da deputada alegou que estava dando carona para as meninas.ja referente a jean wyllys circula nas redes sociais uma noticia em que o mesmo afirma que casamento entre um adulto e crianca nao se tratava de pedofilia mas sim de um ato tradicional na cultura islamica.sera tudo isso pura coincidencia ou um plano para destruir nossas criancas,fake
tiririca pode se tornar presidente em caso de impeachment por_causa da lava jato,com os possiveis sucessores de dilma na presidencia envolvidos em investigacoes da lava jato o deputado mais votado pode se transformar no primeiro palhaco presidente. presidente tiriricanem temer nem aecio. caso a dilma sofra impeachment o proximo presidente do brasil sera o palhaco tiririca. para que tal feito aconteca as investigacoes derivadas do processo de impeachment precisam comprovar que o dinheiro das propinas da petrobras alimentaram o caixa de campanha da chapa dilma rousseff e michel temer. neste caso nao e apenas a dilma que sofreria o impeachment e sim ela e seu vice.desta maneira quem assumiria o poder seria o presidente do senado renan calheiros. no_entanto o mesmo e alvo de investigacao na operacao lava jato e isso o tornaria inapto para assumir o cargo. o proximo na linha sucessoria seria eduardo cunha que pelo mesmo motivo nao poderia assumir a presidencia. na sequencia assumiria o deputado federal mais votado que no_caso e celso russomano porem ele foi condenado por peculato em 28112015 o que tambem o tornaria inapto para assumir a presidencia. o segundo deputado federal mais votado do brasil e o senhor francisco everardo oliveira da silva que com mais de 15 milhao de votos pode se tornar o primeiro palhaco presidente na historia do ocidente.fica aqui a dica para quem acha que voto e lugar para brincadeiras. por conta de um voto engracadinho o povo pode ter como presidente um senhor que nao possui a menor habilidade intelectual para governar uma nacao.,fake
meses antes de alegar fraqueza nas pernas paulo maluf pilotava uma ferrari,paulo maluf notorio politico corrupto que comecou sua carreira antes mesmo da ditadura militar e que so agora com 80 anos foi condenado a 7 anos fez uma grande cena com uma bengala para tentar convencer do supremo tribunal federal a liberalo para cumprir pena em sua mansao. porem alguns meses antes neste mesmo ano maluf estava tao bem de saude que pilotava uma ferrari dessas que so da para pagar roubando o dinheiro publico. veja o videoa condenacao de maluf que nao pode sair do pais ha anos por ser procurado pela interpol nao passa de uma cortina de fumaca do judiciario que sempre libera politicos corruptos enquanto mantem 40 da populacao carceraria presa sem direito a julgamento. maluf pode ter a prisao revertida antes mesmo da virada do ano e seguir vivendo as custas de tudo o que roubou.paulo maluf criou a rota forca tatica assassina da policia militar de sao paulo e antes disso colaborou com a assassina ditadura militar brasileira. rouba mas faz foi seu slogan. enriqueceu com a repressao defendendo a politica do bandido bom e bandido morto.so que ai no_caso o_unico verdadeiro bandido veste terno e gravata e rouba os cofres publicos enquanto que repressao e destinada unicamente aos negros e pobres dos morros favelas e periferias assim como os trabalhadores os opositores da ditadura militar e hoje em dia nesta democracia que nao passa de uma ditadura velada que blinda os poderosos e reprime os trabalhadores.o judiciario tenta ganhar legitimidade dando uma pena de 7 anos para maluf depois de ter dado anistia para os militares torturadores da ditadura assim como todos os casos de corrupcao que foram varridos para baixo do tapete. enquanto isso na surdina capitalistas e centenas de politicos vao rapidamente sendo liberados quando a poeira baixar enquanto que o aparelho repressao definitivamente so esta a servico dos capitalistas e contra os trabalhadores.a unica saida para fazelos pagar pelos seus crimes e a reabertura das investigacoes e punicao de todos torturadores da ditadura militar levada adiante por juris compostos pelas vitimas e suas familias. os bens dos corruptos devem ser expropriados e colocados a servico dos trabalhadores. os judiciario deve perder seus poderes de casta com juizes eleitos e revogaveis a qualquer momento pelo voto e juris populares que julguem cada caso de corrupcao.,fake
jean wyllys se irrita com tiririca ao ser convidado para trabalhar na praca e nossa,brasilia o clima esquentou no plenario da camara dos deputados na manha de hoje apos o deputado tiririca convidar jean wyllys psol para trabalhar no programa de humor a praca e nossa.tiririca que na ocasiao fazia uso da palavra declarou que o deputado jean demonstrou ter uma veia comica ate entao desconhecida de muitos brasileiros ao proferir o ja ontologico discurso no qual avalia os criterios utilizados pelo juiz sergio moro para fixar a pena do expresidente lula. por_isso deputado convido vossa excelencia para integrar o elenco da praca e nossa.ainda na tribuna tiririca foi aparteado por jean que visivelmente irritado ameacou expulsar todo mundo do plenario mediante alegacao de que aqui e um lugar serio o que acabou provocando risadas entre os presentes.jean recusou o convite imediatamente e informou que vai consultar sua assessoria juridica para ver a viabilidade de processar tiririca.,fake
william bonner e fatima bernardes sao flagrados em manifestacao progoverno,apos anos descendo o malho nos governos do pt william bonner e fatima bernardes parecem arrependidos.nosso face httpswww.facebook.comprofile.phpid100010157083740essa e a explicacao mais plausivel para a presenca dos dois ontem em plena manifestacao a favor do governo dilma rousseff.nossa equipe flagrou o apresentador e a exapresentadora do jornal nacional em meio a um grupo de militantes petistas gritando a plenos pulmoes o povo nao e bobo abaixo a rede globo o povo nao e bobo abaixo a rede globobonner estava bem a vontade e so pareceu se incomodar quando os outros manifestantes comecaram a cantar iu iu iu imita o clodovil iu iu iu imita o clodovildeixando logo depois a manifestacao o apresentador declarou apenas que esse governo e um ahazo,fake
